"chi^2","df","Pr(chi^2 >)"
3.34711481261154,1,0.0673229165316939
0.311754722387533,1,0.57660540847686
0.172114656571119,1,0.678239243231068
6.88436240036844,1,0.00869530796351292
0.201969196978914,1,0.653136040111586
17.1694052476661,1,3.41898709674826e-05
12.825841174775,1,0.000341864778947487
3.89698502218935,1,0.0483728436011148
0.172114656571119,1,0.678239243231068
0.00248775595460339,1,0.960220079690057
0.275388561943564,1,0.59973977075218
0.235327203893997,1,0.627601614814355
0.411282211941334,1,0.521319421672628
1.9996258237686,1,0.157338043339252
3.20595878967361,1,0.0733704931525566
0.877907391383154,1,0.348775469246163
2.06544567461062,1,0.150670874533788
0.669277527618193,1,0.413303607206438
0.201969196978914,1,0.653136040111586
3.70055645404457,1,0.0543943246626869
12.294139785599,1,0.000454382746959414
1.6908589664017,1,0.193487777199322
0.355336474243974,1,0.551107715811613
0.410226542555681,1,0.521854543705064
2.43506089461612,1,0.118649287315616
3.65569125868899,1,0.0558779631257278
26.6412564511735,1,2.44956804396068e-07
2.56140364045787,1,0.109501322759087
0.235327203893997,1,0.627601614814355
0.238656448650896,1,0.625178186727705
103.934351397737,1,0
0.176326530612245,1,0.674549355869586
12.2646604938272,1,0.000461617193714625
0.00077319763197425,1,0.977816536363551
8.31368129782675,1,0.00393475606632243
37.1283277569915,1,1.10605202774394e-09
0.78125,1,0.376759117811582
5.02077208921217,1,0.0250449992133114
0.885256965596379,1,0.346765870048719
11.8264880732042,1,0.000583940278086947
0.204905190311419,1,0.650790313598794
5.46314645997563,1,0.0194216435620415
2.30538168770853,1,0.128926606956954
0.375992954203976,1,0.539755579861658
0.203917094921817,1,0.651577485720653
0.310245436282645,1,0.577529614887739
5.41093264591183,1,0.0200110219707563
0.794328565924239,1,0.37279446312431
1.97476158575513,1,0.159943352251497
0.274048442906574,1,0.600628880788515
48.8440845881958,1,2.77144973637178e-12
2.26180593908524,1,0.132599349228265
17.4236363636364,1,2.99083634457409e-05
1.83180555555556,1,0.175914431063563
37.0606018730489,1,1.14514253635178e-09
0.273930933301966,1,0.600706975247393
0.36798560505975,1,0.544104338575052
0.551241313735022,1,0.457810937173999
0.140480972167927,1,0.707803328341366
3.25586761047394,1,0.071168264926403
0.172114656571119,1,0.678239243231068
35.9016032849071,1,2.07537864671536e-09
50.8456637556887,1,9.99200722162641e-13
4.54523466137852,1,0.0330104971295885
0.421029182445979,1,0.516423948503477
38.5506645966648,1,5.3350601714186e-10
9.03716925830953,1,0.00264544952754853
0.0252461242683061,1,0.873755310936582
22.6663510848126,1,1.92713252322729e-06
1.12446440009701,1,0.288959179991218
2.11427682209144,1,0.145930974462684
11.1408183395972,1,0.000844486279082624
3.11393183337046,1,0.0776253603394372
0.566800772353106,1,0.451533012203512
0.118983234180638,1,0.730139880923261
10.9195916935475,1,0.000951525786760388
19.9314169385548,1,8.02703611524347e-06
1.74467892556975,1,0.186547066313955
0.171296296296296,1,0.678962308510818
2.4941862479869,1,0.114267424598878
0.235327203893997,1,0.627601614814355
0.493948024207903,1,0.482171447122277
21.7848797170004,1,3.04994276900672e-06
0.203917094921817,1,0.651577485720653
0.274048442906574,1,0.600628880788515
1.56577760627539,1,0.21082126873519
1.567825,1,0.210523157765067
0.144641683103222,1,0.70370947119751
7.77517700662295,1,0.00529690258458648
6.1682107094486,1,0.013006609366331
0.609418282548477,1,0.435006921134963
0.130718682671591,1,0.71768804489855
0.143953790085109,1,0.704381623503203
0.0422894413690261,1,0.837069030371338
0.0650779265161519,1,0.798642962965246
10.875185975005,1,0.000974612420235332
3.60927046468863,1,0.057458319739757
0.203967373438527,1,0.651537375648443
2.01719359612949,1,0.155526353691586
0.274048442906574,1,0.600628880788515
0.146037370242214,1,0.702351321703865
0.72855474920446,1,0.393352051998465
3.58606682090866,1,0.058265993938753
6.10351177666798,1,0.0134913514174276
0.443692733564014,1,0.505345494078554
0.146083491550758,1,0.702306568021058
20.23645197004,1,6.84363951808376e-06
0.735979836168872,1,0.390951731157395
0.204905190311419,1,0.650790313598794
6.06420927467301,1,0.0137948502073013
0.311754722387533,1,0.57660540847686
24.6795908323384,1,6.76972863100644e-07
1.65184811186572,1,0.198707579743209
1.47318837415066,1,0.224843313092558
0.506429554948773,1,0.476688572710798
0.203917094921817,1,0.651577485720653
0.497138397502602,1,0.480760191271803
4.79130828429153,1,0.0286036926988469
0.358861022664487,1,0.549139475745601
0.731738667437112,1,0.392320198615673
2.91357056404534,1,0.0878372127095044
44.24946378621,1,2.89083201820972e-11
0.592933180934657,1,0.441287112072486
0.445880768349457,1,0.504297630854606
0.718367346938775,1,0.396679971652829
2.46677053270641,1,0.116276613101039
1.09370433240997,1,0.295651903606878
1.9875529304,1,0.158596977334417
1.16755857898715,1,0.279903455213856
0.402244897959184,1,0.525932169596187
0.0448821732612505,1,0.832220835623417
0.985861240185868,1,0.320756031741128
2.8540982035994,1,0.0911413362273646
18.6565911357341,1,1.56505295668685e-05
0.313278746885013,1,0.575675150015983
2.93340603304599,1,0.0867642662182807
1.55109793157534,1,0.212973429618494
1.41680737846944,1,0.233929608485912
0.235327203893997,1,0.627601614814355
0.950030188724362,1,0.329711613152337
0.28654021328014,1,0.592446221508453
0.411687327735127,1,0.52111432453798
15.3178854725856,1,9.08522503796361e-05
0.547627294586227,1,0.45928880416029
0.118983234180638,1,0.730139880923261
35.8163265306123,1,2.1682328155137e-09
33.168188458729,1,8.45220460288232e-09
0.024299531974708,1,0.876125189180398
0.172940868198096,1,0.677511281924434
2.32244213763937,1,0.127519682625872
0.0387145359172821,1,0.844015278321445
0.509001790932227,1,0.475571292700334
4.59275576412029,1,0.0321073517257424
0.3536,1,0.552082297766469
3.52397673392028,1,0.0604871517865989
0.143953790085109,1,0.704381623503203
0.347036726293281,1,0.555795379726186
1.5849833775187,1,0.208044335981534
0.506429554948773,1,0.476688572710798
0.72855474920446,1,0.393352051998465
0.35709006381142,1,0.550126797900178
0.921635851082536,1,0.337045817482167
1.78512396694215,1,0.181521389526096
0.363021069576741,1,0.54683317935004
3.59538302342767,1,0.0579402752997474
7.16388151447874,1,0.00743860578892053
0.171296296296296,1,0.678962308510818
0.0634687553137782,1,0.801095123989488
0.1910888029612,1,0.662011957124044
6.93650840029219,1,0.00844538105731896
0.404248986973741,1,0.524903021170022
0.3536,1,0.552082297766469
0.0422894413690261,1,0.837069030371338
0.375625773471558,1,0.539953595824319
0.286599979474672,1,0.592407627282959
0.145336178007887,1,0.703032721447867
1.49882352941176,1,0.220852469896346
0.00513290976842407,1,0.942884961861769
0.278108463724859,1,0.597943685074941
0.132928213966517,1,0.71541507878574
0.143953790085109,1,0.704381623503203
0.172114656571119,1,0.678239243231068
6.5077076707363,1,0.0107407882282536
0.0963861313511663,1,0.756210291696511
0.317941439069618,1,0.57284739883216
88.6311119983056,1,0
2.8540982035994,1,0.0911413362273646
17.7903801722327,1,2.46627042194136e-05
0.23876379494482,1,0.625100396245646
0.206910364983271,1,0.64919988170416
1.17869747138332,1,0.277621324072216
20.63359375,1,5.56116883698721e-06
0.0875829294404354,1,0.767272747098913
2.8423268698061,1,0.0918111735599297
0.143272405314445,1,0.705049230089236
0.172114656571119,1,0.678239243231068
0.72855474920446,1,0.393352051998465
4.47823566477631,1,0.0343291425300905
1.02672049211842,1,0.310930176314315
0.143272405314445,1,0.705049230089236
0.945122276093558,1,0.330963995529574
2.22426283032344,1,0.135857487174341
0.314817726466162,1,0.574738773656348
0.279488639304384,1,0.597036576619995
0.82350080920174,1,0.364158595791443
0.0580414146847713,1,0.809618780435356
0.450322110263669,1,0.502182029023051
1.01611839004619,1,0.313441510681954
0.314817726466162,1,0.574738773656348
0.271406914763558,1,0.602389559742499
14.1950432530781,1,0.000164804071791314
0.23876379494482,1,0.625100396245646
14.3360307124845,1,0.00015291006057494
63.6094176746645,1,1.55431223447522e-15
0.566800772353106,1,0.451533012203512
0.174617301530794,1,0.676040448896426
0.204764258299783,1,0.65090244794058
1.33731416570083,1,0.247508176408892
0.547155575675268,1,0.459482259102442
1.1330789686669,1,0.287119540987054
0.289546761571095,1,0.590511122571517
12.0575554993744,1,0.000515828875973567
24.2218555097332,1,8.5852494291494e-07
0.410382693939108,1,0.521775328931297
0.002410277354343,1,0.960843926232597
0.274048442906574,1,0.600628880788515
1.37501546991411,1,0.240952022235918
0.00699843754283053,1,0.933329412899628
0.23876379494482,1,0.625100396245646
0.651993960849646,1,0.419400687396252
0.172940868198096,1,0.677511281924434
0.270153285295196,1,0.603228965772761
0.316371882086168,1,0.573796212550348
2.86869032368515,1,0.090318340217452
0.275388561943564,1,0.59973977075218
0.235327203893997,1,0.627601614814355
0.450322110263669,1,0.502182029023051
0.830333662064432,1,0.362176064891231
0.291776921617515,1,0.589084080930983
19.1896335912972,1,1.18354372394824e-05
0.119551925932396,1,0.729520970922985
0.052734375,1,0.818371783462987
4.6896654057222,1,0.0303445557366084
5.79179267421692,1,0.0161011620648418
0.119551925932396,1,0.729520970922985
0.0011467829303739,1,0.972985454149499
0.143479387682449,1,0.704846241467558
0.558211641747713,1,0.454981697987257
1.17787031528852,1,0.277789983836083
11.3253511945239,1,0.000764560659820668
0.274048442906574,1,0.600628880788515
0.179872890642122,1,0.671482499064386
0.533182947345484,1,0.465271747789623
1.0486,1,0.305829739866878
1.43481333513484,1,0.230980503133309
0.463893071941317,1,0.49581013912193
0.236461699711765,1,0.626773423557178
6.8604961703843,1,0.00881220760511015
0.239931717616406,1,0.624255436244986
2.66757862417824,1,0.102411725835595
0.0835626643935642,1,0.772526222890101
3.58606682090866,1,0.058265993938753
1.36770904813254,1,0.242205891211101
22.9916326530612,1,1.62708034157077e-06
0.614521133054199,1,0.433090584239031
0.171296296296296,1,0.678962308510818
0.000317298023221098,1,0.985788144654738
0.35709006381142,1,0.550126797900178
0.201969196978914,1,0.653136040111586
3.44743803416445,1,0.0633498936763918
4.3464919230685,1,0.0370852616603299
1.804872969596,1,0.179124491260357
0.143953790085109,1,0.704381623503203
0.171296296296296,1,0.678962308510818
0.396349930569331,1,0.528980350898716
2.95595845508457,1,0.0855615613410395
0.203917094921817,1,0.651577485720653
0.396349930569331,1,0.528980350898716
0.371999708854736,1,0.541916268174444
0.143272405314445,1,0.705049230089236
0.235327203893997,1,0.627601614814355
0.0390532544378699,1,0.843343197265092
4.95531433954648,1,0.0260105957601083
0.836722522190992,1,0.360335816592721
0.622245897542691,1,0.430213918849211
1.38736441115703,1,0.238850692164228
7.68904802881099,1,0.00555569247054843
1.29192783983256,1,0.255692978098111
0.398295656817373,1,0.527970765772683
3.63247863247863,1,0.0566623700744892
1.71576677693762,1,0.190238866914141
0.272721289537046,1,0.601512122481903
0.473922902494331,1,0.491187964201909
36.7419791354517,1,1.34844269084056e-09
0.426473327660827,1,0.513724526030279
0.366123809354669,1,0.545124742744029
0.740666259175912,1,0.389447535114058
0.171428571428572,1,0.678845299424318
1.66619589012075,1,0.196768839308981
0.126306091817194,1,0.722293182184601
2.41451039776129,1,0.120215550227496
2.3190611749376,1,0.127797136898448
3.50985305744558,1,0.0610048660917308
4.40816326530612,1,0.0357673324220088
0.398295656817373,1,0.527970765772683
8.12485866805866,1,0.00436623875388142
5.84518333926664,1,0.0156197464435329
4.51781329761939,1,0.0335436778597062
0.803787028700098,1,0.369963516694642
0.85749972837914,1,0.354439321954939
0.657869470343186,1,0.417313109463126
0.990340799871073,1,0.31965909429396
3.20016512479932,1,0.0736308356046872
0.000780635863394177,1,0.977710115923716
0.72677186047034,1,0.393931559584778
15.8212718573872,1,6.96154494905787e-05
0.0227242700488835,1,0.880176311327385
15.486598612251,1,8.30922856729366e-05
0.914478600324667,1,0.338928900168473
0.73974926948817,1,0.389741207871165
2.53443528625529,1,0.111386730878029
1.35332564398308,1,0.244697563650438
5.55115436849253,1,0.0184685028753131
0.156957437901317,1,0.691973319276686
38.8899027970641,1,4.48393877583442e-10
0.684485929913687,1,0.408046277038173
0.117861921043131,1,0.731365077864628
1.26004483243952,1,0.261642604590528
0.000198202737885285,1,0.988767393629796
5.72402390684093,1,0.0167343363294639
0.892737332143292,1,0.344736593359559
0.407957693276252,1,0.523007923890729
7.15932200401155,1,0.00745753799670446
4.68135127314815,1,0.0304917544229183
0.220636794662769,1,0.638555140599373
21.2748344598015,1,3.97921339534424e-06
6.24606786901536,1,0.0124469315436844
0.203917094921817,1,0.651577485720653
3.613960481866,1,0.0572965185954475
0.669277527618193,1,0.413303607206438
0.35709006381142,1,0.550126797900178
17.6078279590963,1,2.71468617865089e-05
0.612495377218935,1,0.433849800604659
0.538931099245353,1,0.462876051441088
8.98630806546317,1,0.00272010005118073
0.290217034122594,1,0.590081483284714
0.909575553514948,1,0.340227061938467
0.203938547194407,1,0.651560371277639
1.10030344925647,1,0.294199519529106
10.5024342928474,1,0.00119217380596337
9.72943338179233,1,0.00181340382457629
0.171296296296296,1,0.678962308510818
18.5151774691358,1,1.6855669067839e-05
0.208955138047835,1,0.647587591478214
0.448090453111864,1,0.503243165352676
0.118419924554184,1,0.730754567318302
13.418945699564,1,0.000249095659848098
0.498866213151928,1,0.479998722325441
1.68803076430059,1,0.193860761301031
0.647219308202612,1,0.421108607253115
0.202938475665748,1,0.652359375013656
3.43461829176115,1,0.0638433365069403
26.6127630662568,1,2.48596081831032e-07
0.450322110263669,1,0.502182029023051
0.606371882086168,1,0.436157140100994
0.987654320987654,1,0.320316355492068
0.650773646992929,1,0.419836216327729
0.414576124567474,1,0.519655935937996
0.272721289537046,1,0.601512122481903
5.756818526742,1,0.0164247860778469
0.3536,1,0.552082297766469
96.1912604057957,1,0
