"V1","individual_id","population","q_1","lb_q_1","ub_q_1","q_2","lb_q_2","ub_q_2","q_3","lb_q_3","ub_q_3","q_4","lb_q_4","ub_q_4","q_5","lb_q_5","ub_q_5","q_6","lb_q_6","ub_q_6","Q_1_1","lb_Q_1_1","ub_Q_1_1","Q_2_1","lb_Q_2_1","ub_Q_2_1","Q_2_2","lb_Q_2_2","ub_Q_2_2","Q_3_1","lb_Q_3_1","ub_Q_3_1","Q_3_2","lb_Q_3_2","ub_Q_3_2","Q_3_3","lb_Q_3_3","ub_Q_3_3","Q_4_1","lb_Q_4_1","ub_Q_4_1","Q_4_2","lb_Q_4_2","ub_Q_4_2","Q_4_3","lb_Q_4_3","ub_Q_4_3","Q_4_4","lb_Q_4_4","ub_Q_4_4","Q_5_1","lb_Q_5_1","ub_Q_5_1","Q_5_2","lb_Q_5_2","ub_Q_5_2","Q_5_3","lb_Q_5_3","ub_Q_5_3","Q_5_4","lb_Q_5_4","ub_Q_5_4","Q_5_5","lb_Q_5_5","ub_Q_5_5","Q_6_1","lb_Q_6_1","ub_Q_6_1","Q_6_2","lb_Q_6_2","ub_Q_6_2","Q_6_3","lb_Q_6_3","ub_Q_6_3","Q_6_4","lb_Q_6_4","ub_Q_6_4","Q_6_5","lb_Q_6_5","ub_Q_6_5","Q_6_6","lb_Q_6_6","ub_Q_6_6"
"PH_ML_12.sorted.bam","12","ML",0.722881,0.667503,0.927952,0.005559,0,0.034555,0.000823,0,0.005174,0.001069,0,0.006024,0.268743,0.035464,0.325074,0.000926,0,0.005826,0.51884,0.426619,0.925603,0.000706,0,0.008556,0.000803,0,0.009075,0.000263,0,0.003,0.000238,0,0.002608,0.000186,0,0.002324,0.000257,0,0.00288,0.000329,0,0.00373,0.00017,0,0.001876,0.000322,0,0.003645,0.406515,2.6e-05,0.515625,0.007893,0,0.065526,0.000492,0,0.005802,0.000553,0,0.006555,0.060807,0,0.11145,0.00034,0,0.003789,0.000345,0,0.003956,0.000112,0,0.001275,0.000183,0,0.00221,0.000419,0,0.004489,0.000227,0,0.00269
"PH_ML_1.sorted.bam","1","ML",0.688757,0.636441,0.859004,0.030686,0.010921,0.051999,0.000954,0,0.005999,0.001141,0,0.007008,0.276141,0.089962,0.327836,0.002321,0,0.01669,0.48384,0.402993,0.808064,0.001656,0,0.020039,3e-04,0,0.003271,0.000229,0,0.002504,0.000237,0,0.002493,0.000139,0,0.001603,0.000325,0,0.003795,0.000267,0,0.002874,0.000167,0,0.00196,0.000443,0,0.005109,0.407191,0.08842,0.499175,0.058352,0.015104,0.101557,0.000837,0,0.009302,0.000456,0,0.005464,0.041141,0,0.086901,0.000433,0,0.004254,0.00026,0,0.002983,0.000159,0,0.001902,0.000181,0,0.002104,0.003166,0,0.031228,0.000222,0,0.002797
"PH_ML_3.sorted.bam","3","ML",0.741241,0.686765,0.955326,0.001096,0,0.006864,0.000821,0,0.004727,0.000747,0,0.004953,0.255578,0.0394,0.309949,0.000517,0,0.003255,0.497783,0.405176,0.916968,0.000384,0,0.004481,0.000343,0,0.004113,0.000298,0,0.003675,0.000205,0,0.002407,0.000246,0,0.002815,0.000262,0,0.003084,0.000161,0,0.001773,0.00015,0,0.001814,0.000224,0,0.002776,0.485797,0.076907,0.585114,0.000643,0,0.007264,0.000345,0,0.003919,0.000354,0,0.0041,0.011892,0,0.058402,0.000175,0,0.001938,0.000116,0,0.001392,0.000153,0,0.001665,0.000119,0,0.0014,0.000233,0,0.002636,0.000119,0,0.001335
"PH_ML_4.sorted.bam","4","ML",0.701444,0.644715,0.921237,0.002682,0,0.017463,0.001526,0,0.010016,0.001281,0,0.007475,0.292186,0.060749,0.350108,0.000881,0,0.005182,0.470913,0.377812,0.875409,0.000422,0,0.005101,0.001168,0,0.012772,0.00037,0,0.004567,0.000262,0,0.002887,0.000206,0,0.002364,0.000286,0,0.003441,0.00027,0,0.003145,0.00029,0,0.003645,0.000573,0,0.006385,0.459751,0.097965,0.55384,0.00183,0,0.021646,0.001506,0,0.018387,0.000296,0,0.003372,0.06028,0,0.11002,0.000233,0,0.002617,0.000244,0,0.002771,0.000214,0,0.002331,0.000274,0,0.003143,0.000428,0,0.005309,0.000185,0,0.002105
"PH_ML_5.sorted.bam","5","ML",0.726784,0.67039,0.941654,0.00146,0,0.009337,0.00061,0,0.003738,0.001227,0,0.007438,0.269183,0.051346,0.326877,0.000736,0,0.004493,0.486295,0.392206,0.894375,0.000543,0,0.006172,0.000242,0,0.002874,0.00024,0,0.002797,0.000142,0,0.001658,0.000133,0,0.001532,0.000208,0,0.002468,0.000207,0,0.002316,0.000163,0,0.00196,0.000647,0,0.00639,0.479773,0.092236,0.586872,0.00137,0,0.015239,0.000259,0,0.002997,0.000368,0,0.004104,0.028106,0,0.076699,0.000213,0,0.002377,0.000175,0,0.002061,0.000149,0,0.001711,0.000214,0,0.002327,0.000383,0,0.004451,0.00017,0,0.001862
"PH_ML_6.sorted.bam","6","ML",0.719165,0.661934,0.929627,0.004004,0,0.040628,0.000869,0,0.005581,0.000746,0,0.00437,0.271833,0.034006,0.332028,0.003384,0,0.032151,0.501634,0.398243,0.928131,0.000587,0,0.006905,0.000586,0,0.006767,0.000237,0,0.00267,0.000225,0,0.002681,0.000244,0,0.002923,0.000338,0,0.00445,0.000231,0,0.00252,0.00014,0,0.001612,0.000147,0,0.00172,0.433329,0,0.549483,0.005418,0,0.077769,0.000458,0,0.005215,0.000312,0,0.003735,0.049708,0,0.100693,0.00057,0,0.006701,0.000377,0,0.004271,0.000191,0,0.002137,0.000177,0,0.001947,0.004734,0,0.063589,0.000359,0,0.004075
"PH_ML_8.sorted.bam","8","ML",0.540588,0.498482,0.662694,0.027205,0.002523,0.063353,0.039304,0.013318,0.060764,0.004636,0,0.02134,0.371246,0.21522,0.41445,0.017021,4e-06,0.052213,0.182511,0.105911,0.451677,0.035293,0,0.124741,0.001112,0,0.013044,0.017502,0,0.096546,0.001199,0,0.016874,0.000176,0,0.001944,0.004494,0,0.038293,0.001373,0,0.017408,0.00029,0,0.003411,0.000104,0,0.001181,0.648057,0.303703,0.739089,0.012812,0,0.071121,0.058767,0,0.112203,0.002353,0,0.024229,0.000295,0,0.00344,0.010809,0,0.072288,0.00151,0,0.018562,0.000497,0,0.005734,0.000554,0,0.006877,0.019914,0,0.101383,0.000379,0,0.004618
"PH_OF_10.sorted.bam","10","OF",0.001137,0,0.006938,0.001392,0,0.008732,0.075909,0.046255,0.105515,0.006694,0,0.024123,0.512681,0.486374,0.537535,0.402188,0.368106,0.437473,0.000368,0,0.004488,0.000269,0,0.002927,0.000314,0,0.003863,0.000194,0,0.001861,0.00028,0,0.002984,0.000951,0,0.011491,0.00034,0,0.004134,0.000426,0,0.004858,0.000942,0,0.010727,0.004856,0,0.022303,0.00043,0,0.00529,0.000857,0,0.01,0.1478,0.087844,0.207536,0.00087,0,0.009936,0.142798,0.097737,0.18696,0.000305,0,0.003539,0.000325,0,0.003668,0.000699,0,0.008056,0.001097,0,0.011835,0.589806,0.515177,0.674413,0.106072,0.070523,0.14339
"PH_OF_11.sorted.bam","11","OF",0.005519,0,0.025076,0.01224,8e-06,0.033948,0.08358,0.045371,0.117294,0.008727,0,0.033041,0.512819,0.484878,0.539675,0.377116,0.340439,0.416951,0.002198,0,0.019321,0.000752,0,0.010064,0.009794,0,0.031439,0.001235,0,0.014348,0.001567,0,0.019212,0.01831,0,0.083064,0.001142,0,0.01217,0.001022,0,0.013084,0.001151,0,0.013114,0.005834,0,0.031044,0.002181,0,0.025649,0.000762,0,0.008727,0.12535,0,0.20585,0.001561,0,0.01652,0.165802,0.116037,0.216188,0.001332,0,0.013787,0.000788,0,0.010124,0.001238,0,0.014598,0.000908,0,0.010897,0.56418,0.464239,0.688959,0.092893,0.037991,0.143398
"PH_OF_12.sorted.bam","12","OF",0.026817,0.003836,0.052867,0.001409,0,0.008828,0.061375,0.024639,0.09192,0.001497,0,0.009952,0.50082,0.473205,0.527702,0.408081,0.372921,0.447362,0.021157,0,0.048454,0.000488,0,0.005595,0.000456,0,0.005587,0.001193,0,0.014376,0.000304,0,0.003464,0.024653,0,0.067036,0.000298,0,0.003658,0.000212,0,0.002309,0.000249,0,0.002693,0.000705,0,0.00804,0.008622,0,0.062347,6e-04,0,0.006889,0.070097,0,0.145167,0.000394,0,0.004217,0.130744,0.085467,0.177668,0.000719,0,0.008601,0.000304,0,0.003485,0.001602,0,0.020687,0.000431,0,0.005066,0.660439,0.575014,0.752198,0.076334,0.038164,0.118146
"PH_OF_3.sorted.bam","3","OF",0.01268,4e-06,0.036867,0.002677,0,0.014848,0.077131,0.045729,0.106342,0.002252,0,0.012997,0.517988,0.49005,0.545121,0.387273,0.352436,0.426603,0.003972,0,0.027045,0.000834,0,0.01025,0.001006,0,0.01122,0.001702,0,0.021224,0.000649,0,0.008577,0.002519,0,0.023324,0.000593,0,0.007138,0.000324,0,0.00377,0.000407,0,0.004766,0.000877,0,0.010359,0.013526,0,0.063656,0.001094,0,0.012268,0.145431,0.079405,0.203329,0.000397,0,0.004914,0.16723,0.120796,0.212278,0.000761,0,0.009875,0.000442,0,0.005053,0.001035,0,0.011401,0.001027,0,0.011493,0.541069,0.466227,0.629822,0.115106,0.080015,0.15202
"PH_OF_4.sorted.bam","4","OF",0.003263,0,0.017408,0.001605,0,0.008724,0.044311,0.005053,0.073844,0.002595,0,0.01447,0.531257,0.500331,0.558577,0.416969,0.380876,0.460724,0.00098,0,0.011114,0.00064,0,0.007396,0.000276,0,0.002907,0.001371,0,0.016908,0.000491,0,0.005737,0.001952,0,0.022559,0.000363,0,0.004207,0.000295,0,0.003354,0.000619,0,0.00786,0.001494,0,0.013062,0.001318,0,0.014782,0.000774,0,0.00906,0.081478,1e-06,0.143005,0.000507,0,0.004833,0.190914,0.142587,0.236994,0.000875,0,0.010554,0.000458,0,0.005475,0.000759,0,0.009065,0.000416,0,0.00502,0.596609,0.518223,0.68872,0.117409,0.081867,0.154378
"PH_OF_5.sorted.bam","5","OF",0.00894,1e-06,0.034092,0.001587,0,0.009172,0.071711,0.044558,0.098374,0.002084,0,0.01172,0.532659,0.497823,0.561909,0.38302,0.34683,0.420341,0.005872,0,0.031357,0.000908,0,0.01104,0.000303,0,0.00359,0.001581,0,0.017682,0.000454,0,0.005467,0.001638,0,0.017974,0.000467,0,0.00557,0.000216,0,0.00256,0.000296,0,0.003349,0.000771,0,0.008157,0.002168,0,0.021624,0.000523,0,0.005899,0.136958,0.079964,0.19127,0.001164,0,0.012402,0.212016,0.162975,0.26143,0.001011,0,0.012835,0.000466,0,0.005826,0.000856,0,0.008918,0.000483,0,0.005505,0.500471,0.422499,0.581953,0.131377,0.088397,0.174118
"PH_OF_6.sorted.bam","6","OF",0.051301,0.028929,0.075181,0.003314,0,0.014972,0.113712,0.082451,0.142616,0.01077,6e-06,0.029742,0.48201,0.458982,0.49725,0.338894,0.304812,0.383314,0.000172,0,0.001915,0.000398,0,0.004381,0.000181,0,0.001927,0.001757,0,0.019241,0.00145,0,0.013836,0.000756,0,0.008838,0.006998,0,0.053743,0.002784,0,0.023899,0.002488,0,0.025422,0.000149,0,0.001943,0.090767,0,0.145922,0.00085,0,0.01005,0.212792,0.151615,0.270996,0.000902,0,0.011357,0.000285,0,0.003403,0.002339,0,0.02708,0.000784,0,0.009707,0.007424,0,0.045136,0.008071,0,0.043049,0.658138,0.589437,0.746008,0.000515,0,0.005873
"PH_OF_7.sorted.bam","7","OF",0.032237,0.014198,0.051198,0.002812,0,0.014127,0.176281,0.14311,0.202184,0.003548,0,0.022702,0.465098,0.446104,0.482722,0.320024,0.295242,0.346125,6e-05,0,0.000697,0.000298,0,0.003365,8.1e-05,0,0.000886,0.059002,1e-05,0.10013,0.00192,0,0.020172,8.7e-05,0,0.000974,0.003979,0,0.043327,0.001088,0,0.011555,0.000254,0,0.002824,4.2e-05,0,0.000512,0.000482,0,0.005861,0.001376,0,0.014833,0.290583,0.231745,0.348471,0.000784,0,0.009449,8.5e-05,0,0.000936,0.000595,0,0.007021,0.000781,0,0.009067,0.000629,0,0.00701,0.000907,0,0.010344,0.6368,0.586652,0.688377,0.000168,0,0.002015
"PH_PC_10.sorted.bam","10","PC",0.003124,0,0.017516,0.030017,0.000651,0.059444,0.002174,0,0.011687,0.002613,0,0.012033,0.472358,0.415642,0.503271,0.489715,0.452434,0.538729,0.001327,0,0.013447,0.000718,0,0.008085,0.0197,0,0.055799,0.000338,0,0.003467,0.000413,0,0.004882,0.000775,0,0.008652,0.000604,0,0.007261,0.00072,0,0.00752,0.000424,0,0.00519,0.000382,0,0.004588,0.001454,0,0.01543,0.017298,0,0.084613,0.001039,0,0.012461,0.00204,0,0.019029,0.125961,0.0547,0.173193,0.000478,0,0.006032,0.001483,0,0.01864,0.000583,0,0.006956,0.000675,0,0.00827,0.670964,0.588464,0.741403,0.152623,0.104622,0.203541
"PH_PC_11.sorted.bam","11","PC",0.007242,1e-06,0.026411,0.036375,0.012362,0.063627,0.0039,0,0.019551,0.005173,0,0.018759,0.465261,0.402258,0.49651,0.482049,0.448465,0.525218,0.001424,0,0.015695,0.001532,0,0.01855,0.029887,0.0016,0.060553,0.000657,0,0.008483,0.000845,0,0.00955,0.001705,0,0.015582,0.001596,0,0.016831,0.0011,0,0.013165,0.000566,0,0.006718,0.001264,0,0.012287,0.007196,0,0.046078,0.008298,0,0.065913,0.001694,0,0.020538,0.003447,0,0.028115,0.075418,0,0.122344,0.000657,0,0.007447,0.0012,0,0.015267,0.000628,0,0.007219,0.001109,0,0.013774,0.759051,0.691451,0.823845,0.100726,0.063259,0.141918
"PH_PC_12.sorted.bam","12","PC",0.003058,0,0.01454,0.022791,0.000173,0.048345,0.006348,0,0.024203,0.006686,1e-06,0.023597,0.466595,0.418979,0.496082,0.494521,0.460279,0.533777,0.000721,0,0.008473,0.001542,0,0.017158,0.013815,0,0.044907,0.000655,0,0.007656,0.001007,0,0.011817,0.001975,0,0.015755,0.00066,0,0.008015,0.002149,0,0.021614,0.001165,0,0.014363,0.003146,0,0.020354,0.000975,0,0.011015,0.011157,0,0.070434,0.005124,0,0.041408,0.002054,0,0.022233,0.130356,0.076703,0.174416,0.000842,0,0.009746,0.002099,0,0.02569,0.000796,0,0.008797,0.001054,0,0.012547,0.653168,0.579307,0.716792,0.165542,0.121425,0.214699
"PH_PC_1.sorted.bam","1","PC",0.005624,0,0.026005,0.027832,0.000215,0.061916,0.001632,0,0.009251,0.002183,0,0.011057,0.501105,0.439001,0.532479,0.461624,0.423395,0.509418,0.000664,0,0.007812,0.002429,0,0.025292,0.007507,0,0.045678,0.000466,0,0.005402,0.000752,0,0.009125,0.000245,0,0.003009,0.001089,0,0.013014,0.000724,0,0.008561,0.000233,0,0.002424,0.000292,0,0.003534,0.005028,0,0.04526,0.033683,0,0.10989,0.000694,0,0.00778,0.001022,0,0.012227,0.142524,0.073983,0.19107,0.000907,0,0.00984,0.003063,0,0.032348,0.00063,0,0.006891,0.000714,0,0.008938,0.676735,0.597406,0.754237,0.120599,0.077702,0.163813
"PH_PC_2.sorted.bam","2","PC",0.004023,0,0.015731,0.044652,0.020419,0.07071,0.003603,0,0.0183,0.003085,0,0.014466,0.489988,0.449387,0.519799,0.454649,0.42068,0.492759,0.000505,0,0.005501,0.000783,0,0.008761,0.000939,0,0.010246,0.001393,0,0.015291,0.001111,0,0.012807,0.000381,0,0.004326,0.002095,0,0.01957,0.000995,0,0.012525,0.000574,0,0.006654,0.000302,0,0.00368,0.000819,0,0.010011,0.081378,2.6e-05,0.136542,0.002395,0,0.026281,0.000762,0,0.008881,0.105275,0.045763,0.155989,0.001946,0,0.018787,0.003159,0,0.037267,0.00097,0,0.011117,0.00114,0,0.014234,0.68407,0.611182,0.75693,0.109006,0.067699,0.151778
"PH_PC_3.sorted.bam","3","PC",0.003331,0,0.016407,0.030633,0.014564,0.051907,0.07369,0.049856,0.098043,0.019563,0.002107,0.03473,0.473011,0.450047,0.48993,0.399772,0.3715,0.428188,0.000161,0,0.001918,0.000989,0,0.011144,0.000518,0,0.006374,0.001329,0,0.013294,0.011149,0,0.057859,0.000331,0,0.003937,0.002979,0,0.025724,0.024923,0,0.064356,0.001501,0,0.018417,8.5e-05,0,0.001017,0.000704,0,0.007861,0.016378,0,0.077131,0.131022,0.080394,0.180095,0.008633,0,0.049108,0.000137,0,0.001541,0.000339,0,0.004015,0.00679,0,0.052656,0.001716,0,0.02333,0.000921,0,0.009967,0.78901,0.731898,0.841167,0.000384,0,0.003885
"PH_PC_4.sorted.bam","4","PC",0.008665,1e-06,0.033342,0.055523,0.02722,0.082282,0.016418,1e-06,0.04562,0.006047,0,0.025253,0.45701,0.421445,0.476964,0.456337,0.419339,0.499654,0.000441,0,0.005423,0.004813,0,0.058285,0.001608,0,0.015165,0.000922,0,0.011593,0.001498,0,0.018972,0.000441,0,0.005132,0.002118,0,0.022442,0.000861,0,0.010592,0.00062,0,0.006649,0.000237,0,0.002715,0.007783,0,0.051685,0.099341,0,0.157728,0.028319,0,0.089537,0.007351,0,0.047494,0.003497,0,0.031962,0.000812,0,0.010695,0.001317,0,0.012424,0.000594,0,0.007029,0.000671,0,0.008535,0.764233,0.690253,0.841949,0.072524,0.04411,0.103413
"PH_PC_5.sorted.bam","5","PC",0.025553,0.00067,0.05159,0.027891,0.004451,0.053224,0.00743,0,0.027133,0.004958,0,0.020666,0.483171,0.417094,0.515284,0.450998,0.413058,0.506855,0.002018,0,0.023227,0.001551,0,0.020521,0.001494,0,0.016618,0.003181,0,0.033863,0.000903,0,0.010756,0.001797,0,0.018961,0.00127,0,0.016211,0.001342,0,0.017147,0.000808,0,0.010684,0.00152,0,0.014276,0.039364,0,0.096516,0.04609,0,0.098883,0.004526,0,0.042703,0.002162,0,0.025872,0.109043,0.001173,0.162082,0.001702,0,0.019487,0.002908,0,0.034365,0.001849,0,0.020219,0.001294,0,0.015642,0.656113,0.582482,0.745461,0.119065,0.077166,0.162096
"PH_PC_6.sorted.bam","6","PC",0.00199,0,0.012483,0.048101,0.02367,0.074057,0.00126,0,0.007677,0.025475,0.008915,0.045065,0.478258,0.435491,0.508263,0.444916,0.410465,0.48718,0.000437,0,0.005338,0.000458,0,0.005296,0.005833,0,0.055868,0.000291,0,0.003403,0.000386,0,0.004619,0.000405,0,0.004928,0.000422,0,0.005159,0.000483,0,0.006167,0.000293,0,0.003391,0.023786,0.006815,0.043632,0.001476,0,0.018154,0.081781,0,0.140178,0.000396,0,0.004669,0.00162,0,0.017691,0.123556,0.074179,0.167078,0.000459,0,0.004997,0.001429,0,0.017008,0.000344,0,0.004436,0.00056,0,0.007042,0.624131,0.548381,0.723975,0.131455,0.092993,0.17117
"PH_PC_7.sorted.bam","7","PC",0.071573,0.048793,0.096328,0.092656,0.069011,0.116855,0.04997,0.029278,0.071794,0.00189,0,0.01418,0.445495,0.388681,0.47109,0.338416,0.308846,0.388639,9.2e-05,0,0.001022,0.009411,0,0.137091,0.000125,0,0.001436,0.087221,0,0.13764,0.006446,0,0.080604,0.000103,0,0.00115,0.002448,0,0.026971,0.000494,0,0.005476,0.000193,0,0.002132,4.6e-05,0,0.000516,0.042459,0,0.113492,0.168235,0,0.231,0.00556,0,0.05072,0.000387,0,0.004493,8e-05,0,0.000937,0.001422,0,0.018355,0.000476,0,0.005495,0.000316,0,0.003553,0.000166,0,0.001774,0.674189,0.615633,0.77189,0.000131,0,0.001404
"PH_PC_8.sorted.bam","8","PC",0.004825,0,0.022557,0.053441,0.02817,0.082369,0.032067,0.006057,0.055597,0.002261,0,0.012833,0.464227,0.41318,0.496058,0.443178,0.4073,0.483512,0.001321,0,0.013522,0.001122,0,0.012372,0.049453,0.02106,0.079149,0.001455,0,0.016962,0.000943,0,0.011575,0.007366,0,0.041625,0.000344,0,0.004043,0.000421,0,0.005436,0.000472,0,0.005791,0.000674,0,0.007775,0.003272,0,0.033932,0.004568,0,0.051015,0.045899,0,0.104913,0.001401,0,0.015089,0.089861,0.020471,0.138138,0.000815,0,0.009781,0.000921,0,0.011309,0.000633,0,0.007318,0.000537,0,0.005635,0.693592,0.619119,0.771907,0.094929,0.057371,0.135037
"PH_PC_9.sorted.bam","9","PC",0.002576,0,0.015428,0.044949,0.020699,0.073232,0.004014,0,0.021073,0.023729,0.005317,0.042895,0.462476,0.402484,0.4942,0.462255,0.427566,0.503957,0.000936,0,0.010633,0.000903,0,0.011694,0.040489,0.013246,0.06976,0.000628,0,0.007718,0.000496,0,0.006119,0.001495,0,0.014892,0.000327,0,0.003602,0.000284,0,0.003275,0.000684,0,0.007328,0.022704,0.00266,0.041899,0.00068,0,0.008121,0.005805,0,0.054884,0.002367,0,0.026003,0.000423,0,0.004636,0.094062,0.008016,0.143889,0.000742,0,0.00877,0.001433,0,0.017506,0.000863,0,0.010067,0.000333,0,0.003964,0.727554,0.661858,0.789276,0.096792,0.060544,0.137951
"PH_PR_11.sorted.bam","11","PR",0.001235,0,0.007308,0.000626,0,0.00373,0.467981,0.399972,0.505565,0.042033,0.019406,0.072785,0.48162,0.45166,0.528166,0.006505,0,0.028893,0.000443,0,0.005075,0.000164,0,0.0018,0.000131,0,0.001511,0.000246,0,0.002724,0.000179,0,0.002178,0.15217,0.073327,0.199744,0.000342,0,0.003991,0.000253,0,0.003083,0.001598,0,0.019359,0.005582,0,0.037183,0.000476,0,0.005608,0.000206,0,0.002396,0.629104,0.554702,0.704399,0.07005,0.000663,0.12171,0.130679,0.086021,0.182013,0.000355,0,0.004274,0.000189,0,0.002141,0.000498,0,0.005496,0.00066,0,0.007769,0.002047,0,0.023298,0.004631,0,0.02668
"PH_PR_12.sorted.bam","12","PR",0.002368,0,0.012113,0.000727,0,0.004354,0.485041,0.421865,0.516336,0.006473,0,0.035512,0.504395,0.476342,0.543451,0.000997,0,0.00635,0.001197,0,0.010357,0.000238,0,0.002509,0.000192,0,0.002321,0.000548,0,0.006289,0.000193,0,0.002138,0.157763,0.103033,0.20151,0.000501,0,0.006089,0.000214,0,0.002641,0.001178,0,0.0141,0.002655,0,0.022015,0.000686,0,0.0076,0.000253,0,0.002883,0.652368,0.591479,0.711858,0.005412,0,0.059629,0.174785,0.133402,0.219047,0.000369,0,0.004557,0.000171,0,0.001987,0.000267,0,0.002829,0.00033,0,0.00399,0.000501,0,0.005692,0.000179,0,0.002108
"PH_PR_1.sorted.bam","1","PR",0.000858,0,0.005165,0.000551,0,0.003303,0.451143,0.396772,0.487125,0.033296,0.00659,0.068126,0.512518,0.483736,0.542993,0.001634,0,0.010806,0.000227,0,0.002409,0.000149,0,0.001808,0.000106,0,0.001229,0.000312,0,0.00357,0.000193,0,0.002224,0.098536,0.047759,0.141886,0.000229,0,0.00267,0.000174,0,0.001797,0.00109,0,0.013209,0.0191,0,0.047278,0.000339,0,0.003914,0.000257,0,0.003038,0.703224,0.626922,0.767533,0.026398,0,0.093557,0.147062,0.102145,0.192269,0.000233,0,0.002712,0.000119,0,0.001377,0.000395,0,0.00493,0.000501,0,0.006015,0.000695,0,0.00839,0.000662,0,0.007621
"PH_PR_2.sorted.bam","2","PR",0.000851,0,0.005396,0.000482,0,0.002926,0.458539,0.399259,0.496996,0.012438,1e-06,0.042365,0.487083,0.459464,0.521063,0.040606,0.000927,0.068997,0.000273,0,0.003253,9.8e-05,0,0.001086,0.000103,0,0.001103,0.000238,0,0.002696,0.000134,0,0.001482,0.118721,0.07362,0.159479,0.000226,0,0.002807,0.000183,0,0.002096,0.003933,0,0.034547,0.001742,0,0.017098,0.000384,0,0.004474,0.000214,0,0.002523,0.674949,0.597989,0.753575,0.016531,0,0.081126,0.101386,0.057735,0.14551,0.000209,0,0.002492,0.000129,0,0.001435,0.000383,0,0.004274,0.000519,0,0.005744,0.079317,1e-06,0.136648,0.000327,0,0.003412
"PH_PR_3.sorted.bam","3","PR",0.000754,0,0.004443,0.000589,0,0.00374,0.471365,0.387027,0.5078,0.01177,1e-06,0.046755,0.51349,0.481727,0.570287,0.002031,0,0.011419,0.000174,0,0.002052,0.000135,0,0.001493,0.000118,0,0.001379,0.000243,0,0.002831,0.000195,0,0.002271,0.139144,0.064661,0.18487,0.000302,0,0.003346,0.000197,0,0.002317,0.000749,0,0.009854,0.003348,0,0.022342,0.000262,0,0.002734,0.000269,0,0.003193,0.662998,0.590631,0.726492,0.014592,0,0.08582,0.173825,0.129139,0.226519,0.000219,0,0.002525,0.000148,0,0.001786,0.000256,0,0.002971,0.001004,0,0.012008,0.00121,0,0.014892,0.000613,0,0.006907
"PH_PR_4.sorted.bam","4","PR",0.000645,0,0.004166,0.000523,0,0.003191,0.479478,0.427646,0.5087,0.006444,0,0.038401,0.512312,0.487296,0.541052,0.000597,0,0.003889,0.00012,0,0.001276,0.000141,0,0.001426,9.5e-05,0,0.001013,0.000179,0,0.001974,0.000148,0,0.001815,0.106117,0.063516,0.142903,0.000179,0,0.001776,0.000183,0,0.002188,0.000625,0,0.006765,0.000329,0,0.003899,0.00044,0,0.005174,0.000291,0,0.003332,0.745565,0.682375,0.804065,0.011095,0,0.074861,0.133418,0.093601,0.173708,0.000112,0,0.001319,9.3e-05,0,0.001027,0.000206,0,0.002439,0.000149,0,0.001685,0.000398,0,0.004486,0.000118,0,0.001299
"PH_PR_5.sorted.bam","5","PR",0.000908,0,0.005422,0.000882,0,0.005722,0.473141,0.41181,0.503776,0.003866,0,0.027781,0.518702,0.490864,0.561365,0.002501,0,0.015663,0.000193,0,0.00203,0.00018,0,0.002156,0.000272,0,0.003127,0.000277,0,0.003376,0.000179,0,0.001834,0.136637,0.081096,0.176479,0.00024,0,0.002863,0.000198,0,0.002293,0.00054,0,0.006554,0.000324,0,0.004054,0.000504,0,0.005829,0.000365,0,0.004404,0.671613,0.612114,0.731036,0.005727,0,0.054616,0.178409,0.138347,0.225047,0.000228,0,0.002384,0.000297,0,0.003415,0.000398,0,0.004391,0.000379,0,0.00434,0.002376,0,0.025502,0.000663,0,0.007403
"PH_PR_6.sorted.bam","6","PR",0.000674,0,0.004165,0.000431,0,0.002585,0.485357,0.410143,0.522413,0.009734,0,0.047017,0.500037,0.469944,0.544964,0.003767,0,0.020288,0.000142,0,0.001655,9.3e-05,0,0.001049,7.8e-05,0,0.000856,0.000169,0,0.001911,0.000119,0,0.001299,0.140962,0.06158,0.188247,0.000206,0,0.002311,0.000118,0,0.001347,0.001081,0,0.013059,0.005876,0,0.034214,0.000322,0,0.003744,0.000218,0,0.002498,0.686778,0.622308,0.748026,0.005829,0,0.058192,0.151367,0.10785,0.197689,0.000275,0,0.003084,0.000158,0,0.001697,0.000643,0,0.007323,0.000484,0,0.005794,0.004193,0,0.037825,0.00089,0,0.009193
"PH_PR_8.sorted.bam","8","PR",0.001334,0,0.007516,0.000803,0,0.005044,0.441895,0.382905,0.475955,0.034686,0.012149,0.065673,0.518895,0.490922,0.551708,0.002387,0,0.014167,0.000376,0,0.004452,0.000251,0,0.00241,0.000204,0,0.002437,0.000466,0,0.005498,0.00015,0,0.001778,0.117279,0.055913,0.163946,0.000449,0,0.005084,0.000355,0,0.004263,0.005456,0,0.044464,0.015771,0,0.045534,0.000481,0,0.005493,0.000281,0,0.003606,0.642615,0.571255,0.711857,0.030625,0,0.090269,0.181263,0.139573,0.223724,0.000269,0,0.00294,0.000159,0,0.00193,0.000545,0,0.006636,0.000944,0,0.010418,0.00126,0,0.015815,0.000798,0,0.008937
