Contig_2706	3
Contig_2708	70
Contig_2710	4
Contig_2717	13
Contig_2720	48
Contig_2726	7
Contig_2727	22
Contig_2738	13
Contig_2739	10
Contig_2740	6
Contig_2745	5
Contig_2758	16
Contig_2759	5
Contig_2765	18
Contig_2767	14
Contig_2772	63
Contig_2778	10
Contig_2785	27
Contig_2786	54
Contig_2798	33
Contig_2803	23
Contig_2806	17
Contig_2807	8
Contig_2808	14
Contig_2809	19
Contig_2813	23
Contig_2816	13
Contig_2817	13
Contig_2820	39
Contig_2826	16
Contig_2828	6
Contig_2830	13
Contig_2832	4
Contig_2836	6
Contig_2838	56
Contig_2840	8
Contig_2854	12
Contig_2857	13
Contig_2862	5
Contig_2863	50
Contig_2864	5
Contig_2865	7
Contig_2866	4
Contig_2867	6
Contig_2868	8
Contig_2873	11
Contig_2891	10
Contig_2894	3
Contig_2899	3
Contig_2903	23
Contig_2906	8
Contig_2911	57
Contig_2916	55
Contig_2917	13
Contig_2924	14
Contig_2927	36
Contig_2930	4
Contig_2931	19
Contig_2932	5
Contig_2936	9
Contig_2940	21
Contig_2941	22
Contig_2942	11
Contig_2943	3
Contig_2944	21
Contig_2946	65
Contig_2947	23
Contig_2951	15
Contig_2957	43
Contig_2959	46
Contig_2967	5
Contig_2973	19
Contig_2975	18
Contig_2977	5
Contig_2982	8
Contig_2984	27
Contig_2993	52
Contig_2997	6
Contig_2999	4
Contig_3000	8
Contig_3004	9
Contig_3009	24
Contig_3012	7
Contig_3015	36
Contig_3016	4
Contig_3018	4
Contig_3023	23
Contig_3029	18
Contig_3038	10
Contig_3039	7
Contig_3042	19
Contig_3052	25
Contig_3057	8
Contig_3060	6
Contig_3063	84
Contig_3065	8
Contig_3068	13
Contig_3070	35
Contig_3077	13
Contig_3079	8
Contig_3082	14
Contig_3083	3
Contig_3085	9
Contig_3087	26
Contig_3089	16
Contig_3094	9
Contig_3099	19
Contig_3101	12
Contig_3104	13
Contig_3110	28
Contig_3111	16
Contig_3112	17
Contig_3114	7
Contig_3119	7
Contig_3123	6
Contig_3124	18
Contig_3125	16
Contig_3127	6
Contig_3129	5
Contig_3133	6
Contig_3134	36
Contig_3135	6
Contig_3137	69
Contig_3138	6
Contig_3139	24
Contig_3146	31
Contig_3147	27
Contig_3155	11
Contig_3156	8
Contig_3158	23
Contig_3161	66
Contig_3163	66
Contig_3166	35
Contig_3167	9
Contig_3176	9
Contig_3180	6
Contig_3183	16
Contig_3185	51
Contig_3186	6
Contig_3191	42
Contig_3197	9
Contig_3203	23
Contig_3208	4
Contig_3211	16
Contig_3213	28
Contig_3217	4
Contig_3225	3
Contig_3230	23
Contig_3232	11
Contig_3235	7
Contig_3239	3
Contig_3241	3
Contig_3244	20
Contig_3245	4
Contig_3248	16
Contig_3253	13
Contig_3254	63
Contig_3255	9
Contig_3260	24
Contig_3263	14
Contig_3270	4
Contig_3272	5
Contig_3278	9
Contig_3281	6
Contig_3284	28
Contig_3288	4
Contig_3297	7
Contig_3300	15
Contig_3301	8
Contig_3302	27
Contig_3308	3
Contig_3313	18
Contig_3320	4
Contig_3327	5
Contig_3328	14
Contig_3329	10
Contig_3330	6
Contig_3339	44
Contig_3343	3
Contig_3345	34
Contig_3354	8
Contig_3359	8
Contig_3364	55
Contig_3370	48
Contig_3373	5
Contig_3376	8
Contig_3379	24
Contig_3382	8
Contig_3383	8
Contig_3387	16
Contig_3390	28
Contig_3391	23
Contig_3400	20
Contig_3416	12
Contig_3420	34
Contig_3421	74
Contig_3428	25
Contig_3434	51
Contig_3436	9
Contig_3439	17
Contig_3440	54
Contig_3443	9
Contig_3445	33
Contig_3447	18
Contig_3448	3
Contig_3449	8
Contig_3455	27
Contig_3456	9
Contig_3462	10
Contig_3467	34
Contig_3468	27
Contig_3473	23
Contig_3476	40
Contig_3486	44
Contig_3488	18
Contig_3492	5
Contig_3493	53
Contig_3494	3
Contig_3496	12
Contig_3497	10
Contig_3502	25
Contig_3511	66
Contig_3512	18
Contig_3514	6
Contig_3515	5
Contig_3517	20
Contig_3519	15
Contig_3521	9
Contig_3523	42
Contig_3524	7
Contig_3526	5
Contig_3532	4
Contig_3534	43
Contig_3536	20
Contig_3537	6
Contig_3539	19
Contig_3542	6
Contig_3545	16
Contig_3546	8
Contig_3549	5
Contig_3550	3
Contig_3556	24
Contig_3559	5
Contig_3567	11
Contig_3570	23
Contig_3571	5
Contig_3573	14
Contig_3575	6
Contig_3583	6
Contig_3586	6
Contig_3589	10
Contig_3592	14
Contig_3595	44
Contig_3603	9
Contig_3613	9
Contig_3614	3
Contig_3616	5
Contig_3617	4
Contig_3620	10
Contig_3621	40
Contig_3622	27
Contig_3626	70
Contig_3630	6
Contig_3640	8
Contig_3648	15
Contig_3651	10
Contig_3655	19
Contig_3657	7
Contig_3658	8
Contig_3662	5
Contig_3663	3
Contig_3666	4
Contig_3667	13
Contig_3669	44
Contig_3670	23
Contig_3676	5
Contig_3686	34
Contig_3687	42
Contig_3692	28
Contig_3693	12
Contig_3698	17
Contig_3704	3
Contig_3709	33
Contig_3710	35
Contig_3724	19
Contig_3725	6
Contig_3727	24
Contig_3728	8
Contig_3730	7
Contig_3732	7
Contig_3733	5
Contig_3740	12
Contig_3741	6
Contig_3750	44
Contig_3758	26
Contig_3760	48
Contig_3762	7
Contig_3771	41
Contig_3775	5
Contig_3777	75
Contig_3779	9
Contig_3780	15
Contig_3781	4
Contig_3784	8
Contig_3786	3
Contig_3795	10
Contig_3796	2
Contig_3808	9
Contig_3811	5
Contig_3814	25
Contig_3826	10
Contig_3830	7
Contig_3831	4
Contig_3837	13
Contig_3838	24
Contig_3851	7
Contig_3852	9
Contig_3854	6
Contig_3855	26
Contig_3856	17
Contig_3860	24
Contig_3861	39
Contig_3867	5
Contig_3869	5
Contig_3871	5
Contig_3872	7
Contig_3873	10
Contig_3880	17
Contig_3893	5
Contig_3894	14
Contig_3909	13
Contig_3911	30
Contig_3912	46
Contig_3918	8
Contig_3927	11
Contig_3934	10
Contig_3937	4
Contig_3947	22
Contig_3948	8
Contig_3951	12
Contig_3963	6
Contig_3976	15
Contig_3980	12
Contig_3983	19
Contig_3984	6
Contig_3990	4
Contig_3993	5
Contig_3994	10
Contig_3996	7
Contig_3998	5
Contig_4000	5
Contig_4008	8
Contig_4010	9
Contig_4012	6
Contig_4014	11
Contig_4015	5
Contig_4020	7
Contig_4021	11
Contig_4025	10
Contig_4030	21
Contig_4031	3
Contig_4037	10
Contig_4039	6
Contig_4044	69
Contig_4045	28
Contig_4050	34
Contig_4052	26
Contig_4064	3
Contig_4071	6
Contig_4073	11
Contig_4076	50
Contig_4083	25
Contig_4089	29
Contig_4091	15
Contig_4097	5
Contig_4098	9
Contig_4101	60
Contig_4106	5
Contig_4108	7
Contig_4112	18
Contig_4115	22
Contig_4116	20
Contig_4118	4
Contig_4120	10
Contig_4121	14
Contig_4125	7
Contig_4126	17
Contig_4133	10
Contig_4138	46
Contig_4139	4
Contig_4140	12
Contig_4142	47
Contig_4150	13
Contig_4156	18
Contig_4158	4
Contig_4159	23
Contig_4160	22
Contig_4165	10
Contig_4175	15
Contig_4177	16
Contig_4185	29
Contig_4186	12
Contig_4190	31
Contig_4192	15
Contig_4200	14
Contig_4201	52
Contig_4202	14
Contig_4203	8
Contig_4204	30
Contig_4220	6
Contig_4228	23
Contig_4230	7
Contig_4234	8
Contig_4238	18
Contig_4243	12
Contig_4250	21
Contig_4252	35
Contig_4254	9
Contig_4263	8
Contig_4266	9
Contig_4283	24
Contig_4284	4
Contig_4288	8
Contig_4293	8
Contig_4295	8
Contig_4309	6
Contig_4311	5
Contig_4312	5
Contig_4314	25
Contig_4319	18
Contig_4331	16
Contig_4332	7
Contig_4335	4
Contig_4338	12
Contig_4341	7
Contig_4345	46
Contig_4347	48
Contig_4350	20
Contig_4353	8
Contig_4355	7
Contig_4361	9
Contig_4367	36
Contig_4368	12
Contig_4371	27
Contig_4375	24
Contig_4381	7
Contig_4383	38
Contig_4389	3
Contig_4392	16
Contig_4394	9
Contig_4395	4
Contig_4397	18
Contig_4404	8
Contig_4408	6
Contig_4410	21
Contig_4412	18
Contig_4414	6
Contig_4420	15
Contig_4421	18
Contig_4423	7
Contig_4424	6
Contig_4427	13
Contig_4435	36
Contig_4439	46
Contig_4447	4
Contig_4450	4
Contig_4455	4
Contig_4458	24
Contig_4459	6
Contig_4467	22
Contig_4468	10
Contig_4471	3
Contig_4473	10
Contig_4475	7
Contig_4479	4
Contig_4487	47
Contig_4489	10
Contig_4501	3
Contig_4502	10
Contig_4503	3
Contig_4506	53
Contig_4511	12
Contig_4513	27
Contig_4515	9
Contig_4516	18
Contig_4517	22
Contig_4528	3
Contig_4541	7
Contig_4545	14
Contig_4546	10
Contig_4549	22
Contig_4567	5
Contig_4569	5
Contig_4570	12
Contig_4572	28
Contig_4575	15
Contig_4580	38
Contig_4591	3
Contig_4599	8
Contig_4607	14
Contig_4608	82
Contig_4610	22
Contig_4611	9
Contig_4614	6
Contig_4615	7
Contig_4616	15
Contig_4625	5
Contig_4628	33
Contig_4633	19
Contig_4641	32
Contig_4648	28
Contig_4651	30
Contig_4655	35
Contig_4661	5
Contig_4662	28
Contig_4664	25
Contig_4671	7
Contig_4674	9
Contig_4675	13
Contig_4677	20
Contig_4679	9
Contig_4682	15
Contig_4684	36
Contig_4693	20
Contig_4697	25
Contig_4698	6
Contig_4706	3
Contig_4707	8
Contig_4709	6
Contig_4733	6
Contig_4735	8
Contig_4737	3
Contig_4747	18
Contig_4754	5
Contig_4755	3
Contig_4756	20
Contig_4757	5
Contig_4760	11
Contig_4766	9
Contig_4768	25
Contig_4773	12
Contig_4776	26
Contig_4779	33
Contig_4780	22
Contig_4791	17
Contig_4793	10
Contig_4798	13
Contig_4799	47
Contig_4803	4
Contig_4804	13
Contig_4817	8
Contig_4820	51
Contig_4830	30
Contig_4832	4
Contig_4833	11
Contig_4845	4
Contig_4847	25
Contig_4848	33
Contig_4850	39
Contig_4851	4
Contig_4854	40
Contig_4873	22
Contig_4877	11
Contig_4879	3
Contig_4883	59
Contig_4884	3
Contig_4885	6
Contig_4888	4
Contig_4889	10
Contig_4899	26
Contig_4907	3
Contig_4908	16
Contig_4909	5
Contig_4910	12
Contig_4913	3
Contig_4915	5
Contig_4920	7
Contig_4925	12
Contig_4929	4
Contig_4931	10
Contig_4932	10
Contig_4933	20
Contig_4934	9
Contig_4947	9
Contig_4951	45
Contig_4952	21
Contig_4956	7
Contig_4963	15
Contig_4964	23
Contig_4969	43
Contig_4972	24
Contig_4981	12
Contig_4985	7
Contig_4986	10
Contig_4988	6
Contig_4997	44
Contig_4999	10
Contig_5008	7
Contig_5010	7
Contig_5011	7
Contig_5014	18
Contig_5019	18
Contig_5025	5
Contig_5034	11
Contig_5037	3
Contig_5038	9
Contig_5039	23
Contig_5040	54
Contig_5043	19
Contig_5044	14
Contig_5048	33
Contig_5050	41
Contig_5052	53
Contig_5059	6
Contig_5060	15
Contig_5063	6
Contig_5064	55
Contig_5066	3
Contig_5068	73
Contig_5069	24
Contig_5071	7
Contig_5073	5
Contig_5074	17
Contig_5076	5
Contig_5078	6
Contig_5085	15
Contig_5088	23
Contig_5096	12
Contig_5100	58
Contig_5101	3
Contig_5103	3
Contig_5104	33
Contig_5105	12
Contig_5110	3
Contig_5115	13
Contig_5116	22
Contig_5121	58
Contig_5123	18
Contig_5129	42
Contig_5141	6
Contig_5148	19
Contig_5149	7
Contig_5152	17
Contig_5153	8
Contig_5155	37
Contig_5161	35
Contig_5165	13
Contig_5179	27
Contig_5181	8
Contig_5182	6
Contig_5183	64
Contig_5187	4
Contig_5188	8
Contig_5192	5
Contig_5197	9
Contig_5198	9
Contig_5202	25
Contig_5204	46
Contig_5205	34
Contig_5207	7
Contig_5209	7
Contig_5216	18
Contig_5217	10
Contig_5219	11
Contig_5222	11
Contig_5224	3
Contig_5225	10
Contig_5241	31
Contig_5242	42
Contig_5250	37
Contig_5253	3
Contig_5256	5
Contig_5261	38
Contig_5273	7
Contig_5274	57
Contig_5275	6
Contig_5276	28
Contig_5277	25
Contig_5281	4
Contig_5292	4
Contig_5294	31
Contig_5300	7
Contig_5303	30
Contig_5305	18
Contig_5307	3
Contig_5315	17
Contig_5317	10
Contig_5318	5
Contig_5321	6
Contig_5324	16
Contig_5329	14
Contig_5330	18
Contig_5334	8
Contig_5348	42
Contig_5352	28
Contig_5354	8
Contig_5357	29
Contig_5358	17
Contig_5360	48
Contig_5361	8
Contig_5368	13
Contig_5374	14
Contig_5376	11
Contig_5382	69
Contig_5383	32
Contig_5384	11
Contig_5386	18
Contig_5388	5
Contig_5400	24
Contig_5402	13
Contig_5405	5
Contig_5406	6
Contig_5407	22
Contig_5410	25
Contig_5411	35
Contig_5414	3
Contig_5420	31
Contig_5421	7
Contig_5427	6
Contig_5429	14
Contig_5437	59
Contig_5445	7
Contig_5446	5
Contig_5456	6
Contig_5472	6
Contig_5477	31
Contig_5479	5
Contig_5482	52
Contig_5484	13
Contig_5489	11
Contig_5493	15
Contig_5495	10
Contig_5496	19
Contig_5499	16
Contig_5500	12
Contig_5507	6
Contig_5508	56
Contig_5509	72
Contig_5510	8
Contig_5513	30
Contig_5514	11
Contig_5515	10
Contig_5517	4
Contig_5518	3
Contig_5519	6
Contig_5521	33
Contig_5522	3
Contig_5525	66
Contig_5533	13
Contig_5534	9
Contig_5541	46
Contig_5545	4
Contig_5546	15
Contig_5552	7
Contig_5559	54
Contig_5561	6
Contig_5562	51
Contig_5567	11
Contig_5574	4
Contig_5583	5
Contig_5590	12
Contig_5595	13
Contig_5598	11
Contig_5604	6
Contig_5610	4
Contig_5613	5
Contig_5615	6
Contig_5617	18
Contig_5618	38
Contig_5621	23
Contig_5622	26
Contig_5624	30
Contig_5625	10
Contig_5634	3
Contig_5638	23
Contig_5645	8
Contig_5646	17
Contig_5650	34
Contig_5653	24
Contig_5654	19
Contig_5656	7
Contig_5660	17
Contig_5667	63
Contig_5670	15
Contig_5672	30
Contig_5673	31
Contig_5674	12
Contig_5676	18
Contig_5677	31
Contig_5680	46
Contig_5684	6
Contig_5692	3
Contig_5694	9
Contig_5695	4
Contig_5700	35
Contig_5703	4
Contig_5704	10
Contig_5708	39
Contig_5714	50
Contig_5718	18
Contig_5721	10
Contig_5722	19
Contig_5723	3
Contig_5735	7
Contig_5742	17
Contig_5745	8
Contig_5746	23
Contig_5747	42
Contig_5751	29
Contig_5757	14
Contig_5765	9
Contig_5769	7
Contig_5773	15
Contig_5778	5
Contig_5780	10
Contig_5781	31
Contig_5784	16
Contig_5788	9
Contig_5789	16
Contig_5791	7
Contig_5794	23
Contig_5804	16
Contig_5808	26
Contig_5809	27
Contig_5813	33
Contig_5818	4
Contig_5821	9
Contig_5822	10
Contig_5823	4
Contig_5828	2
Contig_5831	33
Contig_5835	6
Contig_5837	4
Contig_5848	3
Contig_5852	6
Contig_5853	5
Contig_5857	22
Contig_5861	5
Contig_5863	18
Contig_5867	4
Contig_5868	55
Contig_5870	11
Contig_5873	3
Contig_5881	5
Contig_5887	68
Contig_5888	19
Contig_5889	3
Contig_5890	5
Contig_5891	9
Contig_5893	3
Contig_5894	3
Contig_5898	6
Contig_5901	19
Contig_5902	9
Contig_5908	4
Contig_5909	23
Contig_5915	26
Contig_5917	17
Contig_5919	12
Contig_5921	9
Contig_5941	5
Contig_5943	17
Contig_5944	6
Contig_5958	49
Contig_5960	33
Contig_5967	15
Contig_5970	13
Contig_5973	18
Contig_5976	26
Contig_5981	7
Contig_5982	6
Contig_5984	6
Contig_5994	7
Contig_5995	15
Contig_5996	38
Contig_6006	12
